ministry_rank,org_code,ministry_or_organisation,registration_count,category_code,parent_category_code,stage,category_name,category_path,level_1_category,level_2_subcategory,level_3_subcategory,level_4_subcategory,level_5_subcategory,level_6_subcategory,level_7_subcategory,is_leaf_category,field_set_id,input_fields_for_ui,destination_routing_codes
11,DOURD,Housing and Urban Affairs,1887,3812,3778,4,Interest of Gratuity,L&DO > Adminstration/ Establishment related Pay & Allowance Related > Interest of Gratuity,L&DO,Adminstration/ Establishment related Pay & Allowance Related,Interest of Gratuity,,,,,Yes,324,PPO No (optional; Textbox; Alnum); Name of the Employee (optional; Textbox; Alnum); Employee No. (optional; Textbox; Alnum); Designation (optional; Textbox; Alnum); Date of birth (optional; Textbox; Date); Mobile No. (optional; Textbox; Alnum); Date of retirement (optional; Textbox; Date); Relationship with Deceased employee (optional; Textbox; Alnum); Date of Death (optional; Textbox; Date); Issue Date of death Certificate (optional; Textbox; Date); Certificate No (optional; Textbox; Alnum),"DOURD,LDOUD,LDOU7"
11,DOURD,Housing and Urban Affairs,1887,3813,3778,4,Family Pension related,L&DO > Adminstration/ Establishment related Pay & Allowance Related > Family Pension related,L&DO,Adminstration/ Establishment related Pay & Allowance Related,Family Pension related,,,,,Yes,324,PPO No (optional; Textbox; Alnum); Name of the Employee (optional; Textbox; Alnum); Employee No. (optional; Textbox; Alnum); Designation (optional; Textbox; Alnum); Date of birth (optional; Textbox; Date); Mobile No. (optional; Textbox; Alnum); Date of retirement (optional; Textbox; Date); Relationship with Deceased employee (optional; Textbox; Alnum); Date of Death (optional; Textbox; Date); Issue Date of death Certificate (optional; Textbox; Date); Certificate No (optional; Textbox; Alnum),"DOURD,LDOUD,LDOU7"
11,DOURD,Housing and Urban Affairs,1887,3814,3778,4,Revision of Pension & Family pension,L&DO > Adminstration/ Establishment related Pay & Allowance Related > Revision of Pension & Family pension,L&DO,Adminstration/ Establishment related Pay & Allowance Related,Revision of Pension & Family pension,,,,,Yes,324,PPO No (optional; Textbox; Alnum); Name of the Employee (optional; Textbox; Alnum); Employee No. (optional; Textbox; Alnum); Designation (optional; Textbox; Alnum); Date of birth (optional; Textbox; Date); Mobile No. (optional; Textbox; Alnum); Date of retirement (optional; Textbox; Date); Relationship with Deceased employee (optional; Textbox; Alnum); Date of Death (optional; Textbox; Date); Issue Date of death Certificate (optional; Textbox; Date); Certificate No (optional; Textbox; Alnum),"DOURD,LDOUD,LDOU7"
11,DOURD,Housing and Urban Affairs,1887,3815,3778,4,Others,L&DO > Adminstration/ Establishment related Pay & Allowance Related > Others,L&DO,Adminstration/ Establishment related Pay & Allowance Related,Others,,,,,Yes,324,PPO No (optional; Textbox; Alnum); Name of the Employee (optional; Textbox; Alnum); Employee No. (optional; Textbox; Alnum); Designation (optional; Textbox; Alnum); Date of birth (optional; Textbox; Date); Mobile No. (optional; Textbox; Alnum); Date of retirement (optional; Textbox; Date); Relationship with Deceased employee (optional; Textbox; Alnum); Date of Death (optional; Textbox; Date); Issue Date of death Certificate (optional; Textbox; Date); Certificate No (optional; Textbox; Alnum),"DOURD,LDOUD,LDOU7"
11,DOURD,Housing and Urban Affairs,1887,3816,3786,5,Roads/ Lanes,L&DO > Land related > Change in land use > Roads/ Lanes,L&DO,Land related,Change in land use,Roads/ Lanes,,,,Yes,318,Road/Lane Name (required; Dropdown; Alnum),"DOURD,LDOUD,LDOU1"
11,DOURD,Housing and Urban Affairs,1887,3817,3786,5,Clubs,L&DO > Land related > Change in land use > Clubs,L&DO,Land related,Change in land use,Clubs,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3818,3786,5,Government hospitals,L&DO > Land related > Change in land use > Government hospitals,L&DO,Land related,Change in land use,Government hospitals,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3819,3786,5,Private hospitals,L&DO > Land related > Change in land use > Private hospitals,L&DO,Land related,Change in land use,Private hospitals,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3820,3786,5,Political parties,L&DO > Land related > Change in land use > Political parties,L&DO,Land related,Change in land use,Political parties,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3821,3786,5,Press/Media Organisations,L&DO > Land related > Change in land use > Press/Media Organisations,L&DO,Land related,Change in land use,Press/Media Organisations,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3822,3786,5,Socio-Cultural Institutions,L&DO > Land related > Change in land use > Socio-Cultural Institutions,L&DO,Land related,Change in land use,Socio-Cultural Institutions,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3823,3786,5,Creche,L&DO > Land related > Change in land use > Creche,L&DO,Land related,Change in land use,Creche,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3824,3786,5,Girls Hostel,L&DO > Land related > Change in land use > Girls Hostel,L&DO,Land related,Change in land use,Girls Hostel,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3825,3786,5,Cinema / Theaters (Administration of lease/ MoA signed with them),L&DO > Land related > Change in land use > Cinema / Theaters (Administration of lease/ MoA signed with them),L&DO,Land related,Change in land use,Cinema / Theaters (Administration of lease/ MoA signed with them),,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3826,3786,5,"Allotment of land to religious buildings (Gurudwara, Mandir, Church, etc.)","L&DO > Land related > Change in land use > Allotment of land to religious buildings (Gurudwara, Mandir, Church, etc.)",L&DO,Land related,Change in land use,"Allotment of land to religious buildings (Gurudwara, Mandir, Church, etc.)",,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU3"
11,DOURD,Housing and Urban Affairs,1887,3827,3786,5,"Allotment of land to educational institutions (School, Pre Nursery to Sr. Sec. Schools, Colleges, hostels,etc.)","L&DO > Land related > Change in land use > Allotment of land to educational institutions (School, Pre Nursery to Sr. Sec. Schools, Colleges, hostels,etc.)",L&DO,Land related,Change in land use,"Allotment of land to educational institutions (School, Pre Nursery to Sr. Sec. Schools, Colleges, hostels,etc.)",,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU3"
11,DOURD,Housing and Urban Affairs,1887,3828,3786,5,"Allotment of land to local bodies (NDMC, MCD)","L&DO > Land related > Change in land use > Allotment of land to local bodies (NDMC, MCD)",L&DO,Land related,Change in land use,"Allotment of land to local bodies (NDMC, MCD)",,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU3"
11,DOURD,Housing and Urban Affairs,1887,3829,3786,5,International Agencies/Public Undertakings and Institutes,L&DO > Land related > Change in land use > International Agencies/Public Undertakings and Institutes,L&DO,Land related,Change in land use,International Agencies/Public Undertakings and Institutes,,,,Yes,320,International Agency/Public Undertaking and Institute Name (required; Dropdown; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3830,3786,5,De-notified Wakf Properties,L&DO > Land related > Change in land use > De-notified Wakf Properties,L&DO,Land related,Change in land use,De-notified Wakf Properties,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3831,3786,5,Mahila Imdad Committee/ MoSJ&E/ MoMA,L&DO > Land related > Change in land use > Mahila Imdad Committee/ MoSJ&E/ MoMA,L&DO,Land related,Change in land use,Mahila Imdad Committee/ MoSJ&E/ MoMA,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3832,3786,5,National War Memorial,L&DO > Land related > Change in land use > National War Memorial,L&DO,Land related,Change in land use,National War Memorial,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3833,3786,5,National Museum of Natural History,L&DO > Land related > Change in land use > National Museum of Natural History,L&DO,Land related,Change in land use,National Museum of Natural History,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3834,3786,5,"States for their Emporiums, Guest Houses and for any other purposes","L&DO > Land related > Change in land use > States for their Emporiums, Guest Houses and for any other purposes",L&DO,Land related,Change in land use,"States for their Emporiums, Guest Houses and for any other purposes",,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3835,3786,5,Hotels,L&DO > Land related > Change in land use > Hotels,L&DO,Land related,Change in land use,Hotels,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3836,3786,5,Petrol Pumps,L&DO > Land related > Change in land use > Petrol Pumps,L&DO,Land related,Change in land use,Petrol Pumps,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3837,3786,5,Coal Depots,L&DO > Land related > Change in land use > Coal Depots,L&DO,Land related,Change in land use,Coal Depots,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3838,3786,5,Gas Godowns,L&DO > Land related > Change in land use > Gas Godowns,L&DO,Land related,Change in land use,Gas Godowns,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3839,3786,5,CNG Stations,L&DO > Land related > Change in land use > CNG Stations,L&DO,Land related,Change in land use,CNG Stations,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3840,3786,5,Mother Dairy,L&DO > Land related > Change in land use > Mother Dairy,L&DO,Land related,Change in land use,Mother Dairy,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3841,3786,5,Delhi Milk Scheme,L&DO > Land related > Change in land use > Delhi Milk Scheme,L&DO,Land related,Change in land use,Delhi Milk Scheme,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3842,3786,5,Other Locations,L&DO > Land related > Change in land use > Other Locations,L&DO,Land related,Change in land use,Other Locations,,,,Yes,322,Loction Name (required; Dropdown; Alnum),
11,DOURD,Housing and Urban Affairs,1887,3843,3786,5,DDA transferred sites,L&DO > Land related > Change in land use > DDA transferred sites,L&DO,Land related,Change in land use,DDA transferred sites,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3844,3786,5,Notified Area committee sites files,L&DO > Land related > Change in land use > Notified Area committee sites files,L&DO,Land related,Change in land use,Notified Area committee sites files,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3845,3786,5,Temporary allotment of land to various organization/agencies for short period such as for Ram Lila/Circus/Games etc.,L&DO > Land related > Change in land use > Temporary allotment of land to various organization/agencies for short period such as for Ram Lila/Circus/Games etc.,L&DO,Land related,Change in land use,Temporary allotment of land to various organization/agencies for short period such as for Ram Lila/Circus/Games etc.,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3846,3786,5,Conversion Cell,L&DO > Land related > Change in land use > Conversion Cell,L&DO,Land related,Change in land use,Conversion Cell,,,,No,,,
11,DOURD,Housing and Urban Affairs,1887,3847,3786,5,Others,L&DO > Land related > Change in land use > Others,L&DO,Land related,Change in land use,Others,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3848,3846,6,HPIL (Hemisphere properties India Limited),L&DO > Land related > Change in land use > Conversion Cell > HPIL (Hemisphere properties India Limited),L&DO,Land related,Change in land use,Conversion Cell,HPIL (Hemisphere properties India Limited),,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3849,3846,6,Others,L&DO > Land related > Change in land use > Conversion Cell > Others,L&DO,Land related,Change in land use,Conversion Cell,Others,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3850,3787,5,Roads/ Lanes,L&DO > Land related > Delay in allotment > Roads/ Lanes,L&DO,Land related,Delay in allotment,Roads/ Lanes,,,,Yes,318,Road/Lane Name (required; Dropdown; Alnum),"DOURD,LDOUD,LDOU1"
11,DOURD,Housing and Urban Affairs,1887,3851,3787,5,Clubs,L&DO > Land related > Delay in allotment > Clubs,L&DO,Land related,Delay in allotment,Clubs,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3852,3787,5,Government hospitals,L&DO > Land related > Delay in allotment > Government hospitals,L&DO,Land related,Delay in allotment,Government hospitals,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3853,3787,5,Private hospitals,L&DO > Land related > Delay in allotment > Private hospitals,L&DO,Land related,Delay in allotment,Private hospitals,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3854,3787,5,Political parties,L&DO > Land related > Delay in allotment > Political parties,L&DO,Land related,Delay in allotment,Political parties,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3855,3787,5,Press/Media Organisations,L&DO > Land related > Delay in allotment > Press/Media Organisations,L&DO,Land related,Delay in allotment,Press/Media Organisations,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3856,3787,5,Socio-Cultural Institutions,L&DO > Land related > Delay in allotment > Socio-Cultural Institutions,L&DO,Land related,Delay in allotment,Socio-Cultural Institutions,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3857,3787,5,Girls Hostel,L&DO > Land related > Delay in allotment > Girls Hostel,L&DO,Land related,Delay in allotment,Girls Hostel,,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3858,3787,5,Cinema / Theaters (Administration of lease/ MoA signed with them),L&DO > Land related > Delay in allotment > Cinema / Theaters (Administration of lease/ MoA signed with them),L&DO,Land related,Delay in allotment,Cinema / Theaters (Administration of lease/ MoA signed with them),,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD"
11,DOURD,Housing and Urban Affairs,1887,3859,3787,5,"Allotment of land to religious buildings (Gurudwara, Mandir, Church, etc.)","L&DO > Land related > Delay in allotment > Allotment of land to religious buildings (Gurudwara, Mandir, Church, etc.)",L&DO,Land related,Delay in allotment,"Allotment of land to religious buildings (Gurudwara, Mandir, Church, etc.)",,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU3"
11,DOURD,Housing and Urban Affairs,1887,3860,3787,5,"Allotment of land to educational institutions (School, Pre Nursery to Sr. Sec. Schools, Colleges, hostels,etc.)","L&DO > Land related > Delay in allotment > Allotment of land to educational institutions (School, Pre Nursery to Sr. Sec. Schools, Colleges, hostels,etc.)",L&DO,Land related,Delay in allotment,"Allotment of land to educational institutions (School, Pre Nursery to Sr. Sec. Schools, Colleges, hostels,etc.)",,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU3"
11,DOURD,Housing and Urban Affairs,1887,3861,3787,5,"Allotment of land to local bodies (NDMC, MCD)","L&DO > Land related > Delay in allotment > Allotment of land to local bodies (NDMC, MCD)",L&DO,Land related,Delay in allotment,"Allotment of land to local bodies (NDMC, MCD)",,,,Yes,319,Road/Lane Name (required; Dropdown; Alnum); Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU3"
11,DOURD,Housing and Urban Affairs,1887,3862,3787,5,International Agencies/Public Undertakings and Institutes,L&DO > Land related > Delay in allotment > International Agencies/Public Undertakings and Institutes,L&DO,Land related,Delay in allotment,International Agencies/Public Undertakings and Institutes,,,,Yes,320,International Agency/Public Undertaking and Institute Name (required; Dropdown; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3863,3787,5,De-notified Wakf Properties,L&DO > Land related > Delay in allotment > De-notified Wakf Properties,L&DO,Land related,Delay in allotment,De-notified Wakf Properties,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3864,3787,5,Mahila Imdad Committee/ MoSJ&E/ MoMA,L&DO > Land related > Delay in allotment > Mahila Imdad Committee/ MoSJ&E/ MoMA,L&DO,Land related,Delay in allotment,Mahila Imdad Committee/ MoSJ&E/ MoMA,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3865,3787,5,National War Memorial,L&DO > Land related > Delay in allotment > National War Memorial,L&DO,Land related,Delay in allotment,National War Memorial,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3866,3787,5,National Museum of Natural History,L&DO > Land related > Delay in allotment > National Museum of Natural History,L&DO,Land related,Delay in allotment,National Museum of Natural History,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3867,3787,5,"States for their Emporiums, Guest Houses and for any other purposes","L&DO > Land related > Delay in allotment > States for their Emporiums, Guest Houses and for any other purposes",L&DO,Land related,Delay in allotment,"States for their Emporiums, Guest Houses and for any other purposes",,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU4"
11,DOURD,Housing and Urban Affairs,1887,3868,3787,5,Hotels,L&DO > Land related > Delay in allotment > Hotels,L&DO,Land related,Delay in allotment,Hotels,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3869,3787,5,Petrol Pumps,L&DO > Land related > Delay in allotment > Petrol Pumps,L&DO,Land related,Delay in allotment,Petrol Pumps,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3870,3787,5,Coal Depots,L&DO > Land related > Delay in allotment > Coal Depots,L&DO,Land related,Delay in allotment,Coal Depots,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3871,3787,5,Gas Godowns,L&DO > Land related > Delay in allotment > Gas Godowns,L&DO,Land related,Delay in allotment,Gas Godowns,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
11,DOURD,Housing and Urban Affairs,1887,3872,3787,5,CNG Stations,L&DO > Land related > Delay in allotment > CNG Stations,L&DO,Land related,Delay in allotment,CNG Stations,,,,Yes,321,Property ID (required; Textbox; Alnum),"DOURD,LDOUD,LDOU6"
